LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.44444,18.65308,0,71,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T16:59:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.65316,0,197,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:01:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.65316,0,197,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:03:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44439,18.65314,0,150,296,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44439,18.6531,0,259,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44439,18.6531,0,259,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:09:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44436,18.65313,0,158,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:11:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44433,18.65306,0,282,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:13:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44433,18.65306,0,282,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65311,1,44,299,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:17:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65311,1,44,299,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:19:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44453,18.65323,1,12,288,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44462,18.6533,0,19,282,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:23:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44462,18.6533,0,19,282,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:25:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44464,18.65331,0,344,281,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:27:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44465,18.6533,0,70,278,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44458,18.65326,0,211,282,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:31:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44458,18.65326,0,211,282,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44448,18.65323,1,188,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65314,1,213,296,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65314,1,213,296,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:39:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44432,18.6531,1,223,299,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:41:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65301,0,226,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:43:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65301,0,226,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:45:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44424,18.653,0,127,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:47:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65304,0,359,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65304,0,359,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:51:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44434,18.65312,1,72,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44436,18.65317,1,334,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44436,18.65317,1,334,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:57:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65318,0,56,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T17:59:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.6532,0,322,293,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:01:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.6532,0,322,293,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44442,18.65317,0,62,293,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.65323,0,347,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.65323,0,347,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:09:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44444,18.65323,0,50,293,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:11:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44445,18.65322,0,304,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:13:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44445,18.65322,0,304,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44445,18.65325,0,86,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:17:09Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44447,18.6532,1,295,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:19:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44447,18.6532,1,295,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44444,18.65316,1,162,296,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:23:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65319,0,168,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:25:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65319,0,168,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:27:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44437,18.65311,0,227,296,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.4443,18.65307,1,199,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:31:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.4443,18.65307,1,199,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:33:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44422,18.653,1,216,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65293,0,249,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65293,0,249,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:39:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44418,18.65297,0,85,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44418,18.65292,0,319,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:43:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44418,18.65292,0,319,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:45:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44421,18.65291,0,328,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:47:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44421,18.65291,0,328,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44418,18.65294,0,135,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65299,1,92,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:53:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44424,18.65291,0,322,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44424,18.65291,0,322,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:57:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65287,0,289,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T18:59:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65287,0,289,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:01:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44423,18.65291,0,131,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:03:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44417,18.65297,0,158,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44418,18.65291,0,304,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44418,18.65291,0,304,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:09:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44421,18.65288,0,64,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:11:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44422,18.65298,1,97,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:13:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44422,18.65298,1,97,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44423,18.65307,1,72,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:17:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65297,0,298,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:19:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65297,0,298,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44427,18.65297,0,298,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:23:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44424,18.65301,2,152,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:25:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44424,18.65301,2,152,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:27:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44421,18.65308,0,153,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44421,18.65308,0,153,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:31:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44426,18.65298,0,298,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65297,2,268,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:35:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65298,2,160,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65298,2,160,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:39:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44413,18.65289,2,209,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44413,18.65289,2,209,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:43:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.4441,18.65284,0,258,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:45:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44412,18.65289,2,8,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:47:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65301,0,56,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65301,0,56,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44429,18.65307,1,2,299,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.65319,2,40,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44441,18.65319,2,40,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44449,18.65327,1,1,288,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T19:59:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44454,18.65325,0,346,284,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:01:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44454,18.65325,0,346,284,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44453,18.65329,0,133,282,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44446,18.65325,0,225,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44446,18.65325,0,225,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:09:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44445,18.65322,0,201,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:11:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44447,18.65325,2,21,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:13:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44447,18.65325,2,21,292,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44453,18.6533,1,44,286,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:17:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44455,18.6533,0,285,284,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:19:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44455,18.6533,0,285,284,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:21:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44456,18.65333,0,115,286,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:23:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44454,18.65323,0,262,287,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:25:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44454,18.65323,0,262,287,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:27:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44452,18.65333,0,111,290,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:29:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44452,18.65333,0,111,290,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:31:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44452,18.65326,0,273,288,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.4445,18.65331,0,136,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44453,18.65323,0,299,290,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:37:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44453,18.65323,0,299,290,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:39:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44452,18.65326,0,110,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44452,18.65328,0,143,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:43:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44452,18.65328,0,143,289,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:45:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44451,18.65327,0,227,291,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:47:09Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44446,18.65322,1,200,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44446,18.65322,1,200,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:51:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44443,18.65322,1,243,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65316,0,196,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.65316,0,196,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44433,18.65314,0,238,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T20:59:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44431,18.65299,0,259,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:01:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44431,18.65299,0,259,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44423,18.65304,0,143,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65302,0,343,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65302,0,343,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:09:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44428,18.6531,0,156,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:11:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65306,0,317,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:13:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65306,0,317,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44428,18.65311,1,64,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:17:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44436,18.65313,1,347,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:19:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44436,18.65313,1,347,295,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:21:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44436,18.65311,0,310,293,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:23:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44434,18.65318,0,147,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:25:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44434,18.65318,0,147,297,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:27:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44433,18.65311,1,284,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:29:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44433,18.65305,1,359,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:31:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44433,18.65305,1,359,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:33:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44434,18.65316,1,45,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:35:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44439,18.65315,0,52,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:37:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44439,18.65315,0,52,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:39:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44438,18.6532,0,170,294,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:41:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44437,18.65311,1,272,299,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:43:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44437,18.65311,1,272,299,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:45:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44437,18.65311,1,272,299,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:47:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44429,18.65311,0,182,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:49:10Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44429,18.65311,0,182,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65302,0,257,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.4442,18.65301,0,176,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.4442,18.65301,0,176,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44423,18.653,0,338,309,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T21:59:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65303,1,15,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:01:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65303,1,15,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:03:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44429,18.65305,0,359,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:05:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44431,18.65309,0,290,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:07:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44431,18.65309,0,290,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:09:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44429,18.65307,0,216,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:11:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65299,0,256,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:13:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44425,18.65299,0,256,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:15:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44424,18.65304,0,147,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:17:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44423,18.65301,0,204,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T22:19:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
